timestamp,task_id,task_phase_id,task_phase_name,phase_time_remaining(min),phase_power_demand(w),phase_power_used(w),phase_energy_consumed_cum(w),battery_level,task_phase_status,failure_event,orbital_phase,task_throughput_counter
690,T_7,T_7_deposition,deposition,0,0,0,3309,40,done,0,eclipse,5
690,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,75,done,0,eclipse,5
690,T_7,T_7_cry_grw,cry_grw,120,0,0,0,44,waiting,0,eclipse,5
690,T_8,T_8_deposition,deposition,0,0,0,3526,80,done,0,eclipse,5
690,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,96,done,0,eclipse,5
690,T_8,T_8_cry_grw,cry_grw,120,0,0,0,87,waiting,0,eclipse,5
690,T_9,T_9_deposition,deposition,0,0,0,3423,65,done,0,eclipse,5
690,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,90,done,0,eclipse,5
690,T_9,T_9_cry_grw,cry_grw,120,0,0,0,31,waiting,0,eclipse,5
700,T_0,T_0_deposition,deposition,0,0,0,3494,90,done,0,eclipse,5
700,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,96,done,0,eclipse,5
700,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,30,done,0,eclipse,5
700,T_1,T_1_deposition,deposition,0,0,0,3354,66,done,0,eclipse,5
700,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,61,done,0,eclipse,5
700,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,74,done,0,eclipse,5
700,T_2,T_2_deposition,deposition,0,0,0,3446,80,done,0,eclipse,5
700,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,78,done,0,eclipse,5
700,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,82,done,0,eclipse,5
700,T_3,T_3_deposition,deposition,0,0,0,3586,99,done,0,eclipse,5
700,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,60,done,0,eclipse,5
700,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,49,done,0,eclipse,5
700,T_4,T_4_deposition,deposition,0,0,0,3534,35,done,0,eclipse,5
700,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,41,done,0,eclipse,5
700,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,64,done,0,eclipse,5
700,T_5,T_5_deposition,deposition,0,0,0,3545,94,done,0,eclipse,5
700,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,80,done,0,eclipse,5
700,T_5,T_5_cry_grw,cry_grw,97,56,56,1232,74,processing,0,eclipse,5
700,T_6,T_6_deposition,deposition,0,0,0,3326,83,done,0,eclipse,5
700,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,51,done,0,eclipse,5
700,T_6,T_6_cry_grw,cry_grw,120,0,0,0,55,waiting,0,eclipse,5
700,T_7,T_7_deposition,deposition,0,0,0,3309,87,done,0,eclipse,5
700,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,53,done,0,eclipse,5
700,T_7,T_7_cry_grw,cry_grw,120,0,0,0,31,waiting,0,eclipse,5
700,T_8,T_8_deposition,deposition,0,0,0,3526,89,done,0,eclipse,5
700,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,31,done,0,eclipse,5
700,T_8,T_8_cry_grw,cry_grw,120,0,0,0,45,waiting,0,eclipse,5
700,T_9,T_9_deposition,deposition,0,0,0,3423,31,done,0,eclipse,5
700,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,80,done,0,eclipse,5
700,T_9,T_9_cry_grw,cry_grw,120,0,0,0,61,waiting,0,eclipse,5
710,T_0,T_0_deposition,deposition,0,0,0,3494,67,done,0,eclipse,5
710,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,31,done,0,eclipse,5
710,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,92,done,0,eclipse,5
710,T_1,T_1_deposition,deposition,0,0,0,3354,32,done,0,eclipse,5
710,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,46,done,0,eclipse,5
710,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,95,done,0,eclipse,5
710,T_2,T_2_deposition,deposition,0,0,0,3446,64,done,0,eclipse,5
710,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,54,done,0,eclipse,5
710,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,77,done,0,eclipse,5
710,T_3,T_3_deposition,deposition,0,0,0,3586,58,done,0,eclipse,5
710,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,40,done,0,eclipse,5
710,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,64,done,0,eclipse,5
710,T_4,T_4_deposition,deposition,0,0,0,3534,50,done,0,eclipse,5
710,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,74,done,0,eclipse,5
710,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,78,done,0,eclipse,5
710,T_5,T_5_deposition,deposition,0,0,0,3545,81,done,0,eclipse,5
710,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,49,done,0,eclipse,5
710,T_5,T_5_cry_grw,cry_grw,87,62,62,1765,78,processing,0,eclipse,5
710,T_6,T_6_deposition,deposition,0,0,0,3326,98,done,0,eclipse,5
710,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,44,done,0,eclipse,5
710,T_6,T_6_cry_grw,cry_grw,120,0,0,0,51,waiting,0,eclipse,5
710,T_7,T_7_deposition,deposition,0,0,0,3309,41,done,0,eclipse,5
710,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,72,done,0,eclipse,5
710,T_7,T_7_cry_grw,cry_grw,120,0,0,0,34,waiting,0,eclipse,5
710,T_8,T_8_deposition,deposition,0,0,0,3526,37,done,0,eclipse,5
710,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,84,done,0,eclipse,5
710,T_8,T_8_cry_grw,cry_grw,120,0,0,0,52,waiting,0,eclipse,5
710,T_9,T_9_deposition,deposition,0,0,0,3423,38,done,0,eclipse,5
710,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,54,done,0,eclipse,5
710,T_9,T_9_cry_grw,cry_grw,120,0,0,0,77,waiting,0,eclipse,5
720,T_0,T_0_deposition,deposition,0,0,0,3494,84,done,0,sunlight,5
720,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,83,done,0,sunlight,5
720,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,52,done,0,sunlight,5
720,T_1,T_1_deposition,deposition,0,0,0,3354,56,done,0,sunlight,5
720,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,42,done,0,sunlight,5
720,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,69,done,0,sunlight,5
720,T_2,T_2_deposition,deposition,0,0,0,3446,85,done,0,sunlight,5
720,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,61,done,0,sunlight,5
720,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,54,done,0,sunlight,5
720,T_3,T_3_deposition,deposition,0,0,0,3586,49,done,0,sunlight,5
720,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,87,done,0,sunlight,5
720,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,70,done,0,sunlight,5
720,T_4,T_4_deposition,deposition,0,0,0,3534,80,done,0,sunlight,5
720,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,49,done,0,sunlight,5
720,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,64,done,0,sunlight,5
720,T_5,T_5_deposition,deposition,0,0,0,3545,45,done,0,sunlight,5
720,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,76,done,0,sunlight,5
720,T_5,T_5_cry_grw,cry_grw,77,55,55,2350,69,processing,0,sunlight,5
720,T_6,T_6_deposition,deposition,0,0,0,3326,42,done,0,sunlight,5
720,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,57,done,0,sunlight,5
720,T_6,T_6_cry_grw,cry_grw,120,0,0,0,68,waiting,0,sunlight,5
720,T_7,T_7_deposition,deposition,0,0,0,3309,57,done,0,sunlight,5
720,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,100,done,0,sunlight,5
720,T_7,T_7_cry_grw,cry_grw,120,0,0,0,100,waiting,0,sunlight,5
720,T_8,T_8_deposition,deposition,0,0,0,3526,37,done,0,sunlight,5
720,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,80,done,0,sunlight,5
720,T_8,T_8_cry_grw,cry_grw,120,0,0,0,44,waiting,0,sunlight,5
720,T_9,T_9_deposition,deposition,0,0,0,3423,60,done,0,sunlight,5
720,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,38,done,0,sunlight,5
720,T_9,T_9_cry_grw,cry_grw,120,0,0,0,86,waiting,0,sunlight,5
730,T_0,T_0_deposition,deposition,0,0,0,3494,86,done,0,sunlight,5
730,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,35,done,0,sunlight,5
730,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,90,done,0,sunlight,5
730,T_1,T_1_deposition,deposition,0,0,0,3354,92,done,0,sunlight,5
730,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,81,done,0,sunlight,5
730,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,91,done,0,sunlight,5
730,T_2,T_2_deposition,deposition,0,0,0,3446,87,done,0,sunlight,5
730,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,50,done,0,sunlight,5
730,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,74,done,0,sunlight,5
730,T_3,T_3_deposition,deposition,0,0,0,3586,86,done,0,sunlight,5
730,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,34,done,0,sunlight,5
730,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,78,done,0,sunlight,5
730,T_4,T_4_deposition,deposition,0,0,0,3534,91,done,0,sunlight,5
730,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,73,done,0,sunlight,5
730,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,64,done,0,sunlight,5
730,T_5,T_5_deposition,deposition,0,0,0,3545,32,done,0,sunlight,5
730,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,77,done,0,sunlight,5
730,T_5,T_5_cry_grw,cry_grw,67,76,76,2905,36,processing,0,sunlight,5
730,T_6,T_6_deposition,deposition,0,0,0,3326,43,done,0,sunlight,5
730,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,31,done,0,sunlight,5
730,T_6,T_6_cry_grw,cry_grw,120,0,0,0,94,waiting,0,sunlight,5
730,T_7,T_7_deposition,deposition,0,0,0,3309,80,done,0,sunlight,5
730,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,92,done,0,sunlight,5
730,T_7,T_7_cry_grw,cry_grw,120,0,0,0,75,waiting,0,sunlight,5
730,T_8,T_8_deposition,deposition,0,0,0,3526,96,done,0,sunlight,5
730,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,44,done,0,sunlight,5
730,T_8,T_8_cry_grw,cry_grw,120,0,0,0,37,waiting,0,sunlight,5
730,T_9,T_9_deposition,deposition,0,0,0,3423,96,done,0,sunlight,5
730,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,85,done,0,sunlight,5
730,T_9,T_9_cry_grw,cry_grw,120,0,0,0,58,waiting,0,sunlight,5
740,T_0,T_0_deposition,deposition,0,0,0,3494,69,done,0,sunlight,5
740,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,91,done,0,sunlight,5
740,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,61,done,0,sunlight,5
740,T_1,T_1_deposition,deposition,0,0,0,3354,66,done,0,sunlight,5
740,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,86,done,0,sunlight,5
740,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,76,done,0,sunlight,5
740,T_2,T_2_deposition,deposition,0,0,0,3446,78,done,0,sunlight,5
740,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,37,done,0,sunlight,5
740,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,71,done,0,sunlight,5
740,T_3,T_3_deposition,deposition,0,0,0,3586,44,done,0,sunlight,5
740,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,78,done,0,sunlight,5
740,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,55,done,0,sunlight,5
740,T_4,T_4_deposition,deposition,0,0,0,3534,77,done,0,sunlight,5
740,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,42,done,0,sunlight,5
740,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,43,done,0,sunlight,5
740,T_5,T_5_deposition,deposition,0,0,0,3545,74,done,0,sunlight,5
740,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,75,done,0,sunlight,5
740,T_5,T_5_cry_grw,cry_grw,57,57,57,3480,46,processing,0,sunlight,5
740,T_6,T_6_deposition,deposition,0,0,0,3326,63,done,0,sunlight,5
740,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,70,done,0,sunlight,5
740,T_6,T_6_cry_grw,cry_grw,120,0,0,0,67,waiting,0,sunlight,5
740,T_7,T_7_deposition,deposition,0,0,0,3309,59,done,0,sunlight,5
740,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,61,done,0,sunlight,5
740,T_7,T_7_cry_grw,cry_grw,120,0,0,0,71,waiting,0,sunlight,5
740,T_8,T_8_deposition,deposition,0,0,0,3526,74,done,0,sunlight,5
740,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,37,done,0,sunlight,5
740,T_8,T_8_cry_grw,cry_grw,120,0,0,0,60,waiting,0,sunlight,5
740,T_9,T_9_deposition,deposition,0,0,0,3423,100,done,0,sunlight,5
740,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,35,done,0,sunlight,5
740,T_9,T_9_cry_grw,cry_grw,120,0,0,0,77,waiting,0,sunlight,5
750,T_0,T_0_deposition,deposition,0,0,0,3494,57,done,0,sunlight,5
750,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,71,done,0,sunlight,5
750,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,31,done,0,sunlight,5
750,T_1,T_1_deposition,deposition,0,0,0,3354,72,done,0,sunlight,5
750,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,79,done,0,sunlight,5
750,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,99,done,0,sunlight,5
750,T_2,T_2_deposition,deposition,0,0,0,3446,49,done,0,sunlight,5
750,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,55,done,0,sunlight,5
750,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,46,done,0,sunlight,5
750,T_3,T_3_deposition,deposition,0,0,0,3586,60,done,0,sunlight,5
750,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,84,done,0,sunlight,5
750,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,96,done,0,sunlight,5
750,T_4,T_4_deposition,deposition,0,0,0,3534,66,done,0,sunlight,5
750,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,66,done,0,sunlight,5
750,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,82,done,0,sunlight,5
750,T_5,T_5_deposition,deposition,0,0,0,3545,45,done,0,sunlight,5
750,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,81,done,0,sunlight,5
750,T_5,T_5_cry_grw,cry_grw,47,34,34,4093,98,processing,0,sunlight,5
750,T_6,T_6_deposition,deposition,0,0,0,3326,73,done,0,sunlight,5
750,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,36,done,0,sunlight,5
750,T_6,T_6_cry_grw,cry_grw,120,0,0,0,85,waiting,0,sunlight,5
750,T_7,T_7_deposition,deposition,0,0,0,3309,32,done,0,sunlight,5
750,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,52,done,0,sunlight,5
750,T_7,T_7_cry_grw,cry_grw,120,0,0,0,82,waiting,0,sunlight,5
750,T_8,T_8_deposition,deposition,0,0,0,3526,55,done,0,sunlight,5
750,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,72,done,0,sunlight,5
750,T_8,T_8_cry_grw,cry_grw,120,0,0,0,98,waiting,0,sunlight,5
750,T_9,T_9_deposition,deposition,0,0,0,3423,64,done,0,sunlight,5
750,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,97,done,0,sunlight,5
750,T_9,T_9_cry_grw,cry_grw,120,0,0,0,62,waiting,0,sunlight,5
760,T_0,T_0_deposition,deposition,0,0,0,3494,81,done,0,sunlight,5
760,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,92,done,0,sunlight,5
760,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,58,done,0,sunlight,5
760,T_1,T_1_deposition,deposition,0,0,0,3354,34,done,0,sunlight,5
760,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,49,done,0,sunlight,5
760,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,49,done,0,sunlight,5
760,T_2,T_2_deposition,deposition,0,0,0,3446,51,done,0,sunlight,5
760,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,62,done,0,sunlight,5
760,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,78,done,0,sunlight,5
760,T_3,T_3_deposition,deposition,0,0,0,3586,46,done,0,sunlight,5
760,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,45,done,0,sunlight,5
760,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,73,done,0,sunlight,5
760,T_4,T_4_deposition,deposition,0,0,0,3534,64,done,0,sunlight,5
760,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,44,done,0,sunlight,5
760,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,39,done,0,sunlight,5
760,T_5,T_5_deposition,deposition,0,0,0,3545,72,done,0,sunlight,5
760,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,33,done,0,sunlight,5
760,T_5,T_5_cry_grw,cry_grw,37,54,54,4633,97,processing,0,sunlight,5
760,T_6,T_6_deposition,deposition,0,0,0,3326,34,done,0,sunlight,5
760,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,44,done,0,sunlight,5
760,T_6,T_6_cry_grw,cry_grw,120,0,0,0,84,waiting,0,sunlight,5
760,T_7,T_7_deposition,deposition,0,0,0,3309,45,done,0,sunlight,5
760,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,67,done,0,sunlight,5
760,T_7,T_7_cry_grw,cry_grw,120,0,0,0,44,waiting,0,sunlight,5
760,T_8,T_8_deposition,deposition,0,0,0,3526,37,done,0,sunlight,5
760,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,87,done,0,sunlight,5
760,T_8,T_8_cry_grw,cry_grw,120,0,0,0,57,waiting,0,sunlight,5
760,T_9,T_9_deposition,deposition,0,0,0,3423,86,done,0,sunlight,5
760,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,38,done,0,sunlight,5
760,T_9,T_9_cry_grw,cry_grw,120,0,0,0,78,waiting,0,sunlight,5
770,T_0,T_0_deposition,deposition,0,0,0,3494,98,done,0,eclipse,5
770,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,41,done,0,eclipse,5
770,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,43,done,0,eclipse,5
770,T_1,T_1_deposition,deposition,0,0,0,3354,94,done,0,eclipse,5
770,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,76,done,0,eclipse,5
770,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,100,done,0,eclipse,5
770,T_2,T_2_deposition,deposition,0,0,0,3446,55,done,0,eclipse,5
770,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,31,done,0,eclipse,5
770,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,88,done,0,eclipse,5
770,T_3,T_3_deposition,deposition,0,0,0,3586,81,done,0,eclipse,5
770,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,72,done,0,eclipse,5
770,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,80,done,0,eclipse,5
770,T_4,T_4_deposition,deposition,0,0,0,3534,77,done,0,eclipse,5
770,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,52,done,0,eclipse,5
770,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,60,done,0,eclipse,5
770,T_5,T_5_deposition,deposition,0,0,0,3545,43,done,0,eclipse,5
770,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,69,done,0,eclipse,5
770,T_5,T_5_cry_grw,cry_grw,27,79,79,5210,68,processing,0,eclipse,5
770,T_6,T_6_deposition,deposition,0,0,0,3326,58,done,0,eclipse,5
770,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,43,done,0,eclipse,5
770,T_6,T_6_cry_grw,cry_grw,120,0,0,0,37,waiting,0,eclipse,5
770,T_7,T_7_deposition,deposition,0,0,0,3309,63,done,0,eclipse,5
770,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,95,done,0,eclipse,5
770,T_7,T_7_cry_grw,cry_grw,120,0,0,0,47,waiting,0,eclipse,5
770,T_8,T_8_deposition,deposition,0,0,0,3526,65,done,0,eclipse,5
770,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,77,done,0,eclipse,5
770,T_8,T_8_cry_grw,cry_grw,120,0,0,0,52,waiting,0,eclipse,5
770,T_9,T_9_deposition,deposition,0,0,0,3423,74,done,0,eclipse,5
770,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,51,done,0,eclipse,5
770,T_9,T_9_cry_grw,cry_grw,120,0,0,0,33,waiting,0,eclipse,5
780,T_0,T_0_deposition,deposition,0,0,0,3494,66,done,0,eclipse,5
780,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,44,done,0,eclipse,5
780,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,40,done,0,eclipse,5
780,T_1,T_1_deposition,deposition,0,0,0,3354,61,done,0,eclipse,5
780,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,54,done,0,eclipse,5
780,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,48,done,0,eclipse,5
780,T_2,T_2_deposition,deposition,0,0,0,3446,81,done,0,eclipse,5
780,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,63,done,0,eclipse,5
780,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,59,done,0,eclipse,5
780,T_3,T_3_deposition,deposition,0,0,0,3586,66,done,0,eclipse,5
780,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,39,done,0,eclipse,5
780,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,88,done,0,eclipse,5
780,T_4,T_4_deposition,deposition,0,0,0,3534,46,done,0,eclipse,5
780,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,38,done,0,eclipse,5
780,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,47,done,0,eclipse,5
780,T_5,T_5_deposition,deposition,0,0,0,3545,79,done,0,eclipse,5
780,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,46,done,0,eclipse,5
780,T_5,T_5_cry_grw,cry_grw,17,34,34,5694,31,processing,0,eclipse,5
780,T_6,T_6_deposition,deposition,0,0,0,3326,82,done,0,eclipse,5
780,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,83,done,0,eclipse,5
780,T_6,T_6_cry_grw,cry_grw,120,0,0,0,58,waiting,0,eclipse,5
780,T_7,T_7_deposition,deposition,0,0,0,3309,72,done,0,eclipse,5
780,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,77,done,0,eclipse,5
780,T_7,T_7_cry_grw,cry_grw,120,0,0,0,39,waiting,0,eclipse,5
780,T_8,T_8_deposition,deposition,0,0,0,3526,92,done,0,eclipse,5
780,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,51,done,0,eclipse,5
780,T_8,T_8_cry_grw,cry_grw,120,0,0,0,45,waiting,0,eclipse,5
780,T_9,T_9_deposition,deposition,0,0,0,3423,96,done,0,eclipse,5
780,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,46,done,0,eclipse,5
780,T_9,T_9_cry_grw,cry_grw,120,0,0,0,50,waiting,0,eclipse,5
790,T_0,T_0_deposition,deposition,0,0,0,3494,47,done,0,eclipse,5
790,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,85,done,0,eclipse,5
790,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,96,done,0,eclipse,5
790,T_1,T_1_deposition,deposition,0,0,0,3354,73,done,0,eclipse,5
790,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,83,done,0,eclipse,5
790,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,52,done,0,eclipse,5
790,T_2,T_2_deposition,deposition,0,0,0,3446,40,done,0,eclipse,5
790,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,84,done,0,eclipse,5
790,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,49,done,0,eclipse,5
790,T_3,T_3_deposition,deposition,0,0,0,3586,94,done,0,eclipse,5
790,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,76,done,0,eclipse,5
790,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,68,done,0,eclipse,5
790,T_4,T_4_deposition,deposition,0,0,0,3534,68,done,0,eclipse,5
790,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,91,done,0,eclipse,5
790,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,80,done,0,eclipse,5
790,T_5,T_5_deposition,deposition,0,0,0,3545,90,done,0,eclipse,5
790,T_5,T_5_ion_imp,ion_imp,0,0,0,1230,94,done,0,eclipse,5
790,T_5,T_5_cry_grw,cry_grw,7,61,61,6242,73,processing,0,eclipse,5
790,T_6,T_6_deposition,deposition,0,0,0,3326,77,done,0,eclipse,5
790,T_6,T_6_ion_imp,ion_imp,0,0,0,1154,67,done,0,eclipse,5
790,T_6,T_6_cry_grw,cry_grw,120,0,0,0,88,waiting,0,eclipse,5
790,T_7,T_7_deposition,deposition,0,0,0,3309,37,done,0,eclipse,5
790,T_7,T_7_ion_imp,ion_imp,0,0,0,1250,70,done,0,eclipse,5
790,T_7,T_7_cry_grw,cry_grw,120,0,0,0,90,waiting,0,eclipse,5
790,T_8,T_8_deposition,deposition,0,0,0,3526,74,done,0,eclipse,5
790,T_8,T_8_ion_imp,ion_imp,0,0,0,1120,42,done,0,eclipse,5
790,T_8,T_8_cry_grw,cry_grw,120,0,0,0,81,waiting,0,eclipse,5
790,T_9,T_9_deposition,deposition,0,0,0,3423,44,done,0,eclipse,5
790,T_9,T_9_ion_imp,ion_imp,0,0,0,1121,87,done,0,eclipse,5
790,T_9,T_9_cry_grw,cry_grw,120,0,0,0,39,waiting,0,eclipse,5
800,T_0,T_0_deposition,deposition,0,0,0,3494,37,done,0,eclipse,6
800,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,49,done,0,eclipse,6
800,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,84,done,0,eclipse,6
800,T_1,T_1_deposition,deposition,0,0,0,3354,67,done,0,eclipse,6
800,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,37,done,0,eclipse,6
800,T_1,T_1_cry_grw,cry_grw,0,0,0,6931,85,done,0,eclipse,6
800,T_2,T_2_deposition,deposition,0,0,0,3446,95,done,0,eclipse,6
800,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,36,done,0,eclipse,6
800,T_2,T_2_cry_grw,cry_grw,0,0,0,6877,61,done,0,eclipse,6
800,T_3,T_3_deposition,deposition,0,0,0,3586,82,done,0,eclipse,6
800,T_3,T_3_ion_imp,ion_imp,0,0,0,1194,56,done,0,eclipse,6
800,T_3,T_3_cry_grw,cry_grw,0,0,0,6878,95,done,0,eclipse,6
800,T_4,T_4_deposition,deposition,0,0,0,3534,35,done,0,eclipse,6
800,T_4,T_4_ion_imp,ion_imp,0,0,0,1069,90,done,0,eclipse,6
800,T_4,T_4_cry_grw,cry_grw,0,0,0,6681,69,done,0,eclipse,6
